input_compound_id,smiles,canonical_smiles,success,error_message
2206323,CCN(CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C)CCOCCOCCNC(=O)c4cc(OCc5cn(CCCCN6C[C@@H]7C[C@H]6C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N7)nn5)cc(OCc8cn(CCCCN9C[C@@H]%10C[C@H]9C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N%10)nn8)c4,,False,number of non-H atoms 128 exceeds limit of 100 for smiles CCN(CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C)CCOCCOCCNC(=O)c4cc(OCc5cn(CCCCN6C[C@@H]7C[C@H]6C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N7)nn5)cc(OCc8cn(CCCCN9C[C@@H]%10C[C@H]9C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N%10)nn8)c4
374037,CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O,,False,number of non-H atoms 115 exceeds limit of 100 for smiles CCCCCCCCCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(=O)N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H]3[C@@H](C)OC(=O)[C@H](CC(=O)c4ccccc4N)NC(=O)[C@@H](NC(=O)[C@@H](CO)NC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@@H](C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCN)NC(=O)CNC3=O)[C@H](C)CC(=O)O
602788,OC[C@H]1O[C@@H](Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(S[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(F)c(F)c%11F)c%12ccc3n%12)[C@H](O)[C@@H](O)[C@@H]1O,,False,number of non-H atoms 101 exceeds limit of 100 for smiles OC[C@H]1O[C@@H](Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(S[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(F)c(F)c%11F)c%12ccc3n%12)[C@H](O)[C@@H](O)[C@@H]1O
602789,OC[C@H]1O[C@@H](Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(S[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(S[C@@H]%12O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%12O)c(F)c%11F)c%13ccc3n%13)[C@H](O)[C@@H](O)[C@@H]1O,,False,number of non-H atoms 112 exceeds limit of 100 for smiles OC[C@H]1O[C@@H](Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(S[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(S[C@@H]9O[C@H](CO)[C@@H](O)[C@H](O)[C@H]9O)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(S[C@@H]%12O[C@H](CO)[C@@H](O)[C@H](O)[C@H]%12O)c(F)c%11F)c%13ccc3n%13)[C@H](O)[C@@H](O)[C@@H]1O
456492,Cc1cc(C)c(c(C)c1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c5ccc(n5)c(c6c(C)cc(C)cc6C)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c9ccc2n9,,False,number of non-H atoms 100 exceeds limit of 100 for smiles Cc1cc(C)c(c(C)c1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c5ccc(n5)c(c6c(C)cc(C)cc6C)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c9ccc2n9
456490,NCCCNCCCCN(CCCN)C(=O)CCCCNC(=O)c1ccc(cc1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c5ccc(n5)c(c6ccc(cc6)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c9ccc2n9,,False,number of non-H atoms 140 exceeds limit of 100 for smiles NCCCNCCCCN(CCCN)C(=O)CCCCNC(=O)c1ccc(cc1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c5ccc(n5)c(c6ccc(cc6)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCNCCCN)c9ccc2n9
456489,NCCCCN(CCCN)C(=O)CCCCNC(=O)c1ccc(cc1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c5ccc(n5)c(c6ccc(cc6)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c9ccc2n9,,False,number of non-H atoms 124 exceeds limit of 100 for smiles NCCCCN(CCCN)C(=O)CCCCNC(=O)c1ccc(cc1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c5ccc(n5)c(c6ccc(cc6)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c7ccc([nH]7)c(c8ccc(cc8)C(=O)NCCCCC(=O)N(CCCN)CCCCN)c9ccc2n9
1825427,CC(C)(C)OC(=O)COc1cc(OCC(=O)OC(C)(C)C)c(c(OCC(=O)OC(C)(C)C)c1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)O)c5ccc(n5)c(c6c(OCC(=O)OC(C)(C)C)cc(OCC(=O)OC(C)(C)C)cc6OCC(=O)OC(C)(C)C)c7ccc([nH]7)c(c8ccc(cc8)C(=O)O)c9ccc2n9,,False,number of non-H atoms 108 exceeds limit of 100 for smiles CC(C)(C)OC(=O)COc1cc(OCC(=O)OC(C)(C)C)c(c(OCC(=O)OC(C)(C)C)c1)c2c3C=Cc([nH]3)c(c4ccc(cc4)C(=O)O)c5ccc(n5)c(c6c(OCC(=O)OC(C)(C)C)cc(OCC(=O)OC(C)(C)C)cc6OCC(=O)OC(C)(C)C)c7ccc([nH]7)c(c8ccc(cc8)C(=O)O)c9ccc2n9
348831,CN(CCCCNCCCCNC(=O)c1ccc(cc1)c2c3CCc(n3)c(c4C=Cc([nH]4)c(c5ccc(cc5)C(=O)NCCCCNCCCN(C)CCCCNCCCN)c6ccc([nH]6)c(c7ccc(cc7)C(=O)NCCCCNCCCCN(C)CCCNCCCN)c8ccc2n8)c9ccc(cc9)C(=O)NCCCCNCCCN(C)CCCCNCCCN)CCCNCCCN,,False,number of non-H atoms 136 exceeds limit of 100 for smiles CN(CCCCNCCCCNC(=O)c1ccc(cc1)c2c3CCc(n3)c(c4C=Cc([nH]4)c(c5ccc(cc5)C(=O)NCCCCNCCCN(C)CCCCNCCCN)c6ccc([nH]6)c(c7ccc(cc7)C(=O)NCCCCNCCCCN(C)CCCNCCCN)c8ccc2n8)c9ccc(cc9)C(=O)NCCCCNCCCN(C)CCCCNCCCN)CCCNCCCN
348830,CN(CCCN)CCCCNCCCCNC(=O)c1ccc(cc1)c2c3CCc(n3)c(c4C=Cc([nH]4)c(c5ccc(cc5)C(=O)NCCCCNCCCN(C)CCCCN)c6ccc([nH]6)c(c7ccc(cc7)C(=O)NCCCCNCCCCN(C)CCCN)c8ccc2n8)c9ccc(cc9)C(=O)NCCCCNCCCN(C)CCCCN,,False,number of non-H atoms 120 exceeds limit of 100 for smiles CN(CCCN)CCCCNCCCCNC(=O)c1ccc(cc1)c2c3CCc(n3)c(c4C=Cc([nH]4)c(c5ccc(cc5)C(=O)NCCCCNCCCN(C)CCCCN)c6ccc([nH]6)c(c7ccc(cc7)C(=O)NCCCCNCCCCN(C)CCCN)c8ccc2n8)c9ccc(cc9)C(=O)NCCCCNCCCN(C)CCCCN
2098725,[I-].[I-].[I-].[I-].C[n+]1ccc(Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(Sc6cc[n+](C)cc6)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(Sc9cc[n+](C)cc9)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(Sc%12cc[n+](C)cc%12)c(F)c%11F)c%13ccc3n%13)cc1,,False,number of non-H atoms 100 exceeds limit of 100 for smiles [I-].[I-].[I-].[I-].C[n+]1ccc(Sc2c(F)c(F)c(c(F)c2F)c3c4C=Cc([nH]4)c(c5c(F)c(F)c(Sc6cc[n+](C)cc6)c(F)c5F)c7ccc(n7)c(c8c(F)c(F)c(Sc9cc[n+](C)cc9)c(F)c8F)c%10ccc([nH]%10)c(c%11c(F)c(F)c(Sc%12cc[n+](C)cc%12)c(F)c%11F)c%13ccc3n%13)cc1
1835572,OC[C@H]1O[C@@H]2O[C@H]3O[C@H](COc4c(F)c(F)c(\C\5=C/6\N\C(=C(/C7=N\C(=C(/c8ccc([nH]8)c9ccc5[nH]9)\c%10c(F)c(F)c(F)c(F)c%10F)\C=C7)\c%11c(F)c(F)c(F)c(F)c%11F)\C=C6)c(F)c4F)[C@@H](O[C@H]%12[C@H](O)[C@@H](O)[C@H](O[C@@H]%12CO)O[C@H]%13[C@H](O)[C@@H](O)[C@H](O[C@@H]%13CO)O[C@H]%14[C@H](O)[C@@H](O)[C@H](O[C@@H]%14CO)O[C@H]%15[C@@H](O)[C@@H](O)[C@H](O[C@@H]%15CO)O[C@H]%16[C@H](O)[C@@H](O)[C@H](O[C@@H]%16CO)O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O,,False,number of non-H atoms 132 exceeds limit of 100 for smiles OC[C@H]1O[C@@H]2O[C@H]3O[C@H](COc4c(F)c(F)c(\C\5=C/6\N\C(=C(/C7=N\C(=C(/c8ccc([nH]8)c9ccc5[nH]9)\c%10c(F)c(F)c(F)c(F)c%10F)\C=C7)\c%11c(F)c(F)c(F)c(F)c%11F)\C=C6)c(F)c4F)[C@@H](O[C@H]%12[C@H](O)[C@@H](O)[C@H](O[C@@H]%12CO)O[C@H]%13[C@H](O)[C@@H](O)[C@H](O[C@@H]%13CO)O[C@H]%14[C@H](O)[C@@H](O)[C@H](O[C@@H]%14CO)O[C@H]%15[C@@H](O)[C@@H](O)[C@H](O[C@@H]%15CO)O[C@H]%16[C@H](O)[C@@H](O)[C@H](O[C@@H]%16CO)O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O
1835573,OC[C@H]1O[C@@H]2O[C@H]3O[C@H](COc4c(F)c(F)c(\C\5=C/6\N\C(=C(/C7=N\C(=C(/c8ccc([nH]8)c9ccc5[nH]9)\c%10c(F)c(F)c(OC[C@H]%11O[C@@H]%12O[C@H]%13O[C@H](CO)[C@@H](O[C@H]%14O[C@H](CO)[C@@H](O[C@H]%15O[C@H](CO)[C@@H](O[C@H]%16O[C@H](CO)[C@@H](O[C@H]%17O[C@H](CO)[C@@H](O[C@H]%18O[C@H](CO)[C@@H](O[C@H]%11[C@H](O)[C@H]%12O)[C@H](O)[C@H]%18O)[C@H](O)[C@H]%17O)[C@H](O)[C@H]%16O)[C@@H](O)[C@H]%15O)[C@H](O)[C@H]%14O)[C@H](O)[C@H]%13O)c(F)c%10F)\C=C7)\c%19c(F)c(F)c(F)c(F)c%19F)\C=C6)c(F)c4F)[C@@H](O[C@H]%20[C@H](O)[C@@H](O)[C@H](O[C@@H]%20CO)O[C@H]%21[C@H](O)[C@@H](O)[C@H](O[C@@H]%21CO)O[C@H]%22[C@H](O)[C@@H](O)[C@H](O[C@@H]%22CO)O[C@H]%23[C@@H](O)[C@@H](O)[C@H](O[C@@H]%23CO)O[C@H]%24[C@H](O)[C@@H](O)[C@H](O[C@@H]%24CO)O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O,,False,number of non-H atoms 208 exceeds limit of 100 for smiles OC[C@H]1O[C@@H]2O[C@H]3O[C@H](COc4c(F)c(F)c(\C\5=C/6\N\C(=C(/C7=N\C(=C(/c8ccc([nH]8)c9ccc5[nH]9)\c%10c(F)c(F)c(OC[C@H]%11O[C@@H]%12O[C@H]%13O[C@H](CO)[C@@H](O[C@H]%14O[C@H](CO)[C@@H](O[C@H]%15O[C@H](CO)[C@@H](O[C@H]%16O[C@H](CO)[C@@H](O[C@H]%17O[C@H](CO)[C@@H](O[C@H]%18O[C@H](CO)[C@@H](O[C@H]%11[C@H](O)[C@H]%12O)[C@H](O)[C@H]%18O)[C@H](O)[C@H]%17O)[C@H](O)[C@H]%16O)[C@@H](O)[C@H]%15O)[C@H](O)[C@H]%14O)[C@H](O)[C@H]%13O)c(F)c%10F)\C=C7)\c%19c(F)c(F)c(F)c(F)c%19F)\C=C6)c(F)c4F)[C@@H](O[C@H]%20[C@H](O)[C@@H](O)[C@H](O[C@@H]%20CO)O[C@H]%21[C@H](O)[C@@H](O)[C@H](O[C@@H]%21CO)O[C@H]%22[C@H](O)[C@@H](O)[C@H](O[C@@H]%22CO)O[C@H]%23[C@@H](O)[C@@H](O)[C@H](O[C@@H]%23CO)O[C@H]%24[C@H](O)[C@@H](O)[C@H](O[C@@H]%24CO)O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]3O
343168,OC[C@H]1O[C@@H](SCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCS[C@@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCS[C@@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O,,False,number of non-H atoms 102 exceeds limit of 100 for smiles OC[C@H]1O[C@@H](SCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCS[C@@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCS[C@@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O
343273,OC[C@H]1O[C@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%11O)cc%10)c%12ccc3[nH]%12)[C@@H](O)[C@@H](O)[C@@H]1O,,False,number of non-H atoms 102 exceeds limit of 100 for smiles OC[C@H]1O[C@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%11O)cc%10)c%12ccc3[nH]%12)[C@@H](O)[C@@H](O)[C@@H]1O
343083,OC[C@H]1O[C@H](SCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCS[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCS[C@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%11O)cc%10)c%12ccc3[nH]%12)[C@@H](O)[C@@H](O)[C@@H]1O,,False,number of non-H atoms 102 exceeds limit of 100 for smiles OC[C@H]1O[C@H](SCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCS[C@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCS[C@H]%11O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]%11O)cc%10)c%12ccc3[nH]%12)[C@@H](O)[C@@H](O)[C@@H]1O
343169,OC[C@H]1O[C@@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O,,False,number of non-H atoms 102 exceeds limit of 100 for smiles OC[C@H]1O[C@@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O
343444,OC[C@H]1O[C@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O,,False,number of non-H atoms 102 exceeds limit of 100 for smiles OC[C@H]1O[C@H](OCCOCCOc2ccc(cc2)c3c4C=Cc([nH]4)c(c5ccccc5)c6ccc(n6)c(c7ccc(OCCOCCO[C@H]8O[C@H](CO)[C@H](O)[C@@H](O)[C@H]8O)cc7)c9ccc(n9)c(c%10ccc(OCCOCCO[C@H]%11O[C@H](CO)[C@H](O)[C@@H](O)[C@H]%11O)cc%10)c%12ccc3[nH]%12)[C@H](O)[C@H](O)[C@H]1O
